id_word	id_meaning	id	lemma	morphology	definition	definition_divided	glottocode	reference	language	pos	detected_by	meaning_ru	examples
8165	2	10755	хiилла	III (-лло, -лис, -р)	III (-лло, -лис, -р) 1) хитрость; обман, надувательство; сǝрос хIилла лисья хитрость; хIилла бува обмануть; мошенничать, жульничать, обманывать; строить козни; плутовать 2) коварство; хIилла лодеру сукIу а) хитрый (плутоватый) человек б) коварный человек; хIиллалло лIырǝ тIǝтIǝр коварство погубило (букв. коварство кинуло вниз); см. хIилла-макру	коварство; хIилла лодеру сукIу а) хитрый (плутоватый) человек б) коварный человек; хIиллалло лIырǝ тIǝтIǝр коварство погубило (букв. коварство кинуло вниз); см. хIилла-макру	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	коварство	хIилла лодеру сукIу а) хитрый (плутоватый) человек б) коварный человек; хIиллалло лIырǝ тIǝтIǝр коварство погубило (букв. коварство кинуло вниз); см. хIилла-макру
8166	1	10756	хiилла-макру	III (-лло, -лис, -ва)	III (-лло, -лис, -ва) 1) хитрость; обман, надувательство 2) коварство; хIилла-макрулло угьлер эг его убило коварство; см. хIилла	хитрость; обман, надувательство	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	хитрость	
8166	2	10757	хiилла-макру	III (-лло, -лис, -ва)	III (-лло, -лис, -ва) 1) хитрость; обман, надувательство 2) коварство; хIилла-макрулло угьлер эг его убило коварство; см. хIилла	коварство; хIилла-макрулло угьлер эг его убило коварство; см. хIилла	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	коварство	хIилла-макрулло угьлер эг его убило коварство; см. хIилла
8167	1	10758	хiини	IV (-лло, -лос, -йа)	IV (-лло, -лос, -йа) бот. лебеда; хIинилос кен пища (еда) из лебеды; хIини, релълилъно жежакIен, бабагъур, нухъēр лебеду, пережарив в масле, едят с хлебом	бот. лебеда; хIинилос кен пища (еда) из лебеды; хIини, релълилъно жежакIен, бабагъур, нухъēр лебеду, пережарив в масле, едят с хлебом	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	лебеда	хIинилос кен пища (еда) из лебеды; хIини, релълилъно жежакIен, бабагъур, нухъēр лебеду, пережарив в масле, едят с хлебом
8168	1	10759	хiинкъи	IV (-лло, -лос, -йа)	IV (-лло, -лос, -йа) страх, угроза; рыкъкъу хIинкъи большая угроза; хIинкъи нылIа угрожать, грозиться (букв. угрозу давать); хIинкъи бȧхъа чувствовать (иметь) угрозу	страх, угроза; рыкъкъу хIинкъи большая угроза; хIинкъи нылIа угрожать, грозиться (букв. угрозу давать); хIинкъи бȧхъа чувствовать (иметь) угрозу	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	страх	рыкъкъу хIинкъи большая угроза; хIинкъи нылIа угрожать, грозиться (букв. угрозу давать); хIинкъи бȧхъа чувствовать (иметь) угрозу
8169	1	10760	хiисаб	III (-лил, -лис)	III (-лил, -лис) 1) арифметика, математика; хIисаблис дарс урок арифметики (математики) 2) арифметический (математический) пример 3) счёт, расчёт, подсчёт; хIисаб бува а) решать арифметический (математический) пример б) делать подсчет; подсчитывать, подводить (подвести) итоги; подытожить в) перен. быть осторожным ♦ хIисаб гȧчIен бесчисленное множество, в большом количестве (букв. не имея счета)	арифметика, математика; хIисаблис дарс урок арифметики (математики)	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	арифметика	хIисаблис дарс урок арифметики (математики)
8169	2	10761	хiисаб	III (-лил, -лис)	III (-лил, -лис) 1) арифметика, математика; хIисаблис дарс урок арифметики (математики) 2) арифметический (математический) пример 3) счёт, расчёт, подсчёт; хIисаб бува а) решать арифметический (математический) пример б) делать подсчет; подсчитывать, подводить (подвести) итоги; подытожить в) перен. быть осторожным ♦ хIисаб гȧчIен бесчисленное множество, в большом количестве (букв. не имея счета)	арифметический (математический) пример	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	арифметический пример	
8169	3	10762	хiисаб	III (-лил, -лис)	III (-лил, -лис) 1) арифметика, математика; хIисаблис дарс урок арифметики (математики) 2) арифметический (математический) пример 3) счёт, расчёт, подсчёт; хIисаб бува а) решать арифметический (математический) пример б) делать подсчет; подсчитывать, подводить (подвести) итоги; подытожить в) перен. быть осторожным ♦ хIисаб гȧчIен бесчисленное множество, в большом количестве (букв. не имея счета)	счёт, расчёт, подсчёт; хIисаб бува а) решать арифметический (математический) пример б) делать подсчет; подсчитывать, подводить (подвести) итоги; подытожить в) перен. быть осторожным ♦ хIисаб гȧчIен бесчисленное множество, в большом количестве (букв. не имея счета)	hunz1247	Khalilov 2026	Hunzib	noun; expression	spacy_model	счет	хIисаб бува а) решать арифметический (математический) пример б) делать подсчет; подсчитывать, подводить (подвести) итоги; подытожить в) перен. быть осторожным ♦ хIисаб гȧчIен бесчисленное множество, в большом количестве (букв. не имея счета)
8170	1	10763	хiисабалда		нареч. бережно; осмотрительно, осторожно; хIисабалда гьȧле бȧгьа осторожно (осмотрительно, бережно) шагать (двигаться) (букв. с расчетом ногу отнимать); хIисабалда аᵸгаша обдуманно (осторожно) говорить (выступать)	нареч. бережно; осмотрительно, осторожно; хIисабалда гьȧле бȧгьа осторожно (осмотрительно, бережно) шагать (двигаться) (букв. с расчетом ногу отнимать); хIисабалда аᵸгаша обдуманно (осторожно) говорить (выступать)	hunz1247	Khalilov 2026	Hunzib	adv	source	бережно	осмотрительно, осторожно; хIисабалда гьȧле бȧгьа осторожно (осмотрительно, бережно) шагать (двигаться) (букв. с расчетом ногу отнимать); хIисабалда аᵸгаша обдуманно (осторожно) говорить (выступать)
8171	1	10764	хiисаб-суал	III (-лил, -лис)	III (-лил, -лис) допрос; расспросы; хIисаб-суал бува а) расспрашивать, допрашивать б) интересоваться новостями; Аллагьлил хIисаб-суал бува отвечать перед Аллахом	допрос; расспросы; хIисаб-суал бува а) расспрашивать, допрашивать б) интересоваться новостями; Аллагьлил хIисаб-суал бува отвечать перед Аллахом	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	допрос	хIисаб-суал бува а) расспрашивать, допрашивать б) интересоваться новостями; Аллагьлил хIисаб-суал бува отвечать перед Аллахом
8172	1	10765	хiоᵸхiоᵸхiоᵸ		межд. звукоподражание ржанию см. хIиᵸхIиᵸхIиᵸ	межд. звукоподражание ржанию см. хIиᵸхIиᵸхIиᵸ	hunz1247	Khalilov 2026	Hunzib	intj	source	игого	
8173	1	10766	хiоᵸхiоᵸдā	(мн. хIоᵸхIоᵸдабā; -ø, -р, -ø)	(мн. хIоᵸхIоᵸдабā; -ø, -р, -ø) учащ. ржать ♦ хIоᵸхIоᵸдан лъеъа смеяться громко, хохотать; см. хIиᵸхIиᵸдā	учащ. ржать ♦ хIоᵸхIоᵸдан лъеъа смеяться громко, хохотать; см. хIиᵸхIиᵸдā	hunz1247	Khalilov 2026	Hunzib	verb; expression	source	ржать	хIоᵸхIоᵸдан лъеъа смеяться громко, хохотать; см. хIиᵸхIиᵸдā
8174	1	10767	хiоᵸхiоᵸдāрлъи		(мн. хIоᵸхIоᵸдабāрлъи) учащ. масд. ржание; см. хIиᵸхIиᵸдāрлъи	(мн. хIоᵸхIоᵸдабāрлъи) учащ. масд. ржание; см. хIиᵸхIиᵸдāрлъи	hunz1247	Khalilov 2026	Hunzib	masdar	source	ржание	
8175	1	10768	хiоᵸхiоᵸлi/а	(мн. хIоᵸхIоᵸбāлIа; -е, -ер, -о)	(мн. хIоᵸхIоᵸбāлIа; -е, -ер, -о) ржать; шугу хIоᵸхIоᵸлIер лошадь заржала; см. хIиᵸхIиᵸлIа	ржать; шугу хIоᵸхIоᵸлIер лошадь заржала; см. хIиᵸхIиᵸлIа	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	ржать	шугу хIоᵸхIоᵸлIер лошадь заржала; см. хIиᵸхIиᵸлIа
8176	1	10769	хiоᵸхiоᵸлiерлъи		(мн. хIоᵸхIоᵸбāлIерлъи) масд. ржание; см. хIиᵸхIиᵸлIерлъи	(мн. хIоᵸхIоᵸбāлIерлъи) масд. ржание; см. хIиᵸхIиᵸлIерлъи	hunz1247	Khalilov 2026	Hunzib	masdar	source	ржание	
8177	1	10770	хiоржу	III (-л, -с, -ва)	III (-л, -с, -ва) зоол. барашек (годовалый); хIоржува хьихьзи рува содержать годовалых барашек	зоол. барашек (годовалый); хIоржува хьихьзи рува содержать годовалых барашек	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	барашек	хIоржува хьихьзи рува содержать годовалых барашек
8178	1	10771	хiорхо	III (-лил, -лис, -ва)	III (-лил, -лис, -ва) 1) бублик 2) гостинцы, подарки для детей	бублик	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	бублик	
8178	2	10772	хiорхо	III (-лил, -лис, -ва)	III (-лил, -лис, -ва) 1) бублик 2) гостинцы, подарки для детей	гостинцы, подарки для детей	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	гостинцы	
8179	1	10773	хiотiочiал	IV (-лил, -лис, -ла)	IV (-лил, -лис, -ла) стремя; хIотIочIалликь гьȧле гула поставить ногу в стремя	стремя; хIотIочIалликь гьȧле гула поставить ногу в стремя	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	стремя	хIотIочIалликь гьȧле гула поставить ногу в стремя
8180	1	10774	хiужа//хiужжа	III (-лло, -лис, -р)	III (-лло, -лис, -р) аргумент, довод, факт; кIотIтIу хIужжар хорошие (убедительные) аргументы; хIужжар нацIа привести факты (аргументы)	аргумент, довод, факт; кIотIтIу хIужжар хорошие (убедительные) аргументы; хIужжар нацIа привести факты (аргументы)	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	аргумент	кIотIтIу хIужжар хорошие (убедительные) аргументы; хIужжар нацIа привести факты (аргументы)
8181	1	10775	хiужра	IV (-л, -с, -р)	IV (-л, -с, -р) каменная плита (на месте трагически погибщего), памятник без могилы (в честь умершего вдали от села), кенотаф; см. назар	каменная плита (на месте трагически погибщего), памятник без могилы (в честь умершего вдали от села), кенотаф; см. назар	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	каменная плита	
8182	1	10776	хiукму	III (-лло, -лис, -ва)	III (-лло, -лис, -ва) решение, постановление; данделъилос (сабранийас) хIукму решение (постановление) собрания (встречи) 2) приговор; судлис хIукму приговор суда; хIукму бува а) решить, вынести решение (постановление), постановить б) вынести приговор в) перен. решиться; хIукму хъува объявить приговор; алIā эᵸкьа хIукму бȧхъур решил поехать в селение ♦ хIукму бȧхъа скончаться, умереть (букв. решение стать)	решение, постановление; данделъилос (сабранийас) хIукму решение (постановление) собрания (встречи) 2) приговор; судлис хIукму приговор суда; хIукму бува а) решить, вынести решение (постановление), постановить б) вынести приговор в) перен. решиться; хIукму хъува объявить приговор; алIā эᵸкьа хIукму бȧхъур решил поехать в селение ♦ хIукму бȧхъа скончаться, умереть (букв. решение стать)	hunz1247	Khalilov 2026	Hunzib	noun; expression	spacy_model	решение	данделъилос (сабранийас) хIукму решение (постановление) собрания (встречи) 2) приговор; судлис хIукму приговор суда; хIукму бува а) решить, вынести решение (постановление), постановить б) вынести приговор в) перен. решиться; хIукму хъува объявить приговор; алIā эᵸкьа хIукму бȧхъур решил поехать в селение ♦ хIукму бȧхъа скончаться, умереть (букв. решение стать)
8183	1	10777	хiукумат	III (-лил, -лис, -ла)	III (-лил, -лис, -ла) 1) правительство, власть 2) государство; Савит хIукумат а) Советская власть б) Советское государство; хIукуматлис къȧм глава государства; см. пачалихъ	правительство, власть	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	правительство	
8183	2	10778	хiукумат	III (-лил, -лис, -ла)	III (-лил, -лис, -ла) 1) правительство, власть 2) государство; Савит хIукумат а) Советская власть б) Советское государство; хIукуматлис къȧм глава государства; см. пачалихъ	государство; Савит хIукумат а) Советская власть б) Советское государство; хIукуматлис къȧм глава государства; см. пачалихъ	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	государство	Савит хIукумат а) Советская власть б) Советское государство; хIукуматлис къȧм глава государства; см. пачалихъ
8184	1	10779	хiура	III (-лло, -лис, -р)	III (-лло, -лис, -р) ствол; топилос xlypa ствол ружья	ствол; топилос xlypa ствол ружья	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	ствол	топилос xlypa ствол ружья
8185	1	10780	хiурийат	III (-лил, -лис)	III (-лил, -лис) уст. 1) свобода, вольность 2) революция, переворот;	свобода, вольность	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	свобода	
8185	2	10781	хiурийат	III (-лил, -лис)	III (-лил, -лис) уст. 1) свобода, вольность 2) революция, переворот;	революция, переворот;	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	революция	
8186	1	10782	хiурмат	III (-лил, -лис)	III (-лил, -лис) уважение; почёт, почтение; авторитет, честь; быкъкъу хIурмат большой почет, большое уважение; хIурмат лодеру сукIу уважаемый (почетный) человек; хIурмат бува уважать, почитать; ценить; ийу- ȧбус хIурмат бода уважать (почитать) родителей; см. адаб, адаб-хъатир, адаб- хIурмат, хъатир, хIурмат-хъатир	уважение; почёт, почтение; авторитет, честь; быкъкъу хIурмат большой почет, большое уважение; хIурмат лодеру сукIу уважаемый (почетный) человек; хIурмат бува уважать, почитать; ценить; ийу- ȧбус хIурмат бода уважать (почитать) родителей; см. адаб, адаб-хъатир, адаб- хIурмат, хъатир, хIурмат-хъатир	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	уважение	почёт, почтение; авторитет, честь; быкъкъу хIурмат большой почет, большое уважение; хIурмат лодеру сукIу уважаемый (почетный) человек; хIурмат бува уважать, почитать; ценить; ийу- ȧбус хIурмат бода уважать (почитать) родителей; см. адаб, адаб-хъатир, адаб- хIурмат, хъатир, хIурмат-хъатир
8187	1	10783	хiурмáтийаб	(мн. -ла)	(мн. -ла) уважаемый, авторитетный, почетный; почтенный; хIурматийаб сукIу уважаемый (почитаемый, почтенный) человек; хIурматийаб хIалтIи почетная работа	уважаемый, авторитетный, почетный; почтенный; хIурматийаб сукIу уважаемый (почитаемый, почтенный) человек; хIурматийаб хIалтIи почетная работа	hunz1247	Khalilov 2026	Hunzib	adj	spacy_model	уважаемый	хIурматийаб сукIу уважаемый (почитаемый, почтенный) человек; хIурматийаб хIалтIи почетная работа
8188	1	10784	хiурмат-хъатир	III (-лил, -лис)	III (-лил, -лис) уважение, почёт; хIурмат-хъатир лодеру уважительный, уважаемый, почитаемый; хIурмат-хъатир бува уважать, почитать; см. адаб, адаб-хъатир, адаб-хIурмат, хъатир	уважение, почёт; хIурмат-хъатир лодеру уважительный, уважаемый, почитаемый; хIурмат-хъатир бува уважать, почитать; см. адаб, адаб-хъатир, адаб-хIурмат, хъатир	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	уважение	хIурмат-хъатир лодеру уважительный, уважаемый, почитаемый; хIурмат-хъатир бува уважать, почитать; см. адаб, адаб-хъатир, адаб-хIурмат, хъатир
8189	1	10785	хiутi	III (-лил, -лис, -ла)	III (-лил, -лис, -ла) зоол. шелкопряд	зоол. шелкопряд	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	шелкопряд	
8190	1	10786	хiурулгiен	I (-лил, -лис, -ла)	I (-лил, -лис, -ла) миф. гурия, фея	миф. гурия, фея	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	фея	
8191	1	10787	ца	III (-бол, -бос, -бур)	III (-бол, -бос, -бур) 1) астр. звезда; хишакьос ца утренняя звезда, Венера; бабалу ца яркая звезда; цабурас гьас звездное небо; гьасā цабур нȧцIǝ в небе видны звёзды 2) искры, блики; цIǝйс цабур искры огня; цабур рȧхъур а) звезды появились б) искры появились; гьидел оцIдадон, гьасӣсу ца мыхъойс погов. решетом звезды не ловят (букв. сколько не старайся – с неба звезды не достанешь)	астр. звезда; хишакьос ца утренняя звезда, Венера; бабалу ца яркая звезда; цабурас гьас звездное небо; гьасā цабур нȧцIǝ в небе видны звёзды	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	звезда	хишакьос ца утренняя звезда, Венера; бабалу ца яркая звезда; цабурас гьас звездное небо; гьасā цабур нȧцIǝ в небе видны звёзды
8191	2	10788	ца	III (-бол, -бос, -бур)	III (-бол, -бос, -бур) 1) астр. звезда; хишакьос ца утренняя звезда, Венера; бабалу ца яркая звезда; цабурас гьас звездное небо; гьасā цабур нȧцIǝ в небе видны звёзды 2) искры, блики; цIǝйс цабур искры огня; цабур рȧхъур а) звезды появились б) искры появились; гьидел оцIдадон, гьасӣсу ца мыхъойс погов. решетом звезды не ловят (букв. сколько не старайся – с неба звезды не достанешь)	искры, блики; цIǝйс цабур искры огня; цабур рȧхъур а) звезды появились б) искры появились; гьидел оцIдадон, гьасӣсу ца мыхъойс погов. решетом звезды не ловят (букв. сколько не старайся – с неба звезды не достанешь)	hunz1247	Khalilov 2026	Hunzib	noun; expression	spacy_model	искры	цIǝйс цабур искры огня; цабур рȧхъур а) звезды появились б) искры появились; гьидел оцIдадон, гьасӣсу ца мыхъойс погов. решетом звезды не ловят (букв. сколько не старайся – с неба звезды не достанешь)
8192	1	10789	цабар-чекiен: цабар-чекiен бежа	III	III быстро везти (нести) кого-что-л. куда-л.; см. хъолI бежа	быстро везти (нести) кого-что-л. куда-л.; см. хъолI бежа	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	быстро везти	
8193	1	10790	ца-бохълъеру: ца-бохълъеру йȧхъа		стать чистым после купания (букв. становиться как звезда и солнце)	стать чистым после купания (букв. становиться как звезда и солнце)	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	очиститься	
8194	1	10791	цай	II	II (цийал, цийас) анат. молозиво; цийас бешар еда (блюдо) из молозива; цай йува приготовить блюдо из молозива (наподобие супа)	(цийал, цийас) анат. молозиво; цийас бешар еда (блюдо) из молозива; цай йува приготовить блюдо из молозива (наподобие супа)	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	молозиво	цийас бешар еда (блюдо) из молозива; цай йува приготовить блюдо из молозива (наподобие супа)
8195	1	10792	цали	IV (-лло, -лос)	IV (-лло, -лос) пучок чего-л.; таммакас цали пучок табака; лъуᵸрус цали пучок шерсти	пучок чего-л.; таммакас цали пучок табака; лъуᵸрус цали пучок шерсти	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	пучок	таммакас цали пучок табака; лъуᵸрус цали пучок шерсти
8196	1	10793	цан	III (-ил, -ис, -ийа)	III (-ил, -ис, -ийа) 1) зоол. коза; гьȧнȧс цан дикая коза; цанис рȧч козья шерсть; цанис мȧгȧ шкура козы: цанис шелува рога козы 2) перен. трус; цаннакь шелу гуцIойс погов. коза никогда не станет козлом (букв. на козе рог не растет) ♦ цанис гIамал трусливый характер (букв. характер, нрав козы); цанлъеру гьȧрȧ ли (//бȧхъа) корова как коза (так говорят, когда корова дает мало молока)	зоол. коза; гьȧнȧс цан дикая коза; цанис рȧч козья шерсть; цанис мȧгȧ шкура козы: цанис шелува рога козы	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	коза	гьȧнȧс цан дикая коза; цанис рȧч козья шерсть; цанис мȧгȧ шкура козы: цанис шелува рога козы
8196	2	10794	цан	III (-ил, -ис, -ийа)	III (-ил, -ис, -ийа) 1) зоол. коза; гьȧнȧс цан дикая коза; цанис рȧч козья шерсть; цанис мȧгȧ шкура козы: цанис шелува рога козы 2) перен. трус; цаннакь шелу гуцIойс погов. коза никогда не станет козлом (букв. на козе рог не растет) ♦ цанис гIамал трусливый характер (букв. характер, нрав козы); цанлъеру гьȧрȧ ли (//бȧхъа) корова как коза (так говорят, когда корова дает мало молока)	перен. трус; цаннакь шелу гуцIойс погов. коза никогда не станет козлом (букв. на козе рог не растет) ♦ цанис гIамал трусливый характер (букв. характер, нрав козы); цанлъеру гьȧрȧ ли (//бȧхъа) корова как коза (так говорят, когда корова дает мало молока)	hunz1247	Khalilov 2026	Hunzib	noun; expression	spacy_model	трус	цаннакь шелу гуцIойс погов. коза никогда не станет козлом (букв. на козе рог не растет) ♦ цанис гIамал трусливый характер (букв. характер, нрав козы); цанлъеру гьȧрȧ ли (//бȧхъа) корова как коза (так говорят, когда корова дает мало молока)
8197	1	10795	цанадāс		женский, женского пола (букв. «козеподобный»); цанадāс чIикIе	женский, женского пола (букв. «козеподобный»); цанадāс чIикIе	hunz1247	Khalilov 2026	Hunzib	adj	spacy_model	женский	цанадāс чIикIе
8198	1	10796	цанийагъāку	I, II (-л, -с, -ва)	I, II (-л, -с, -ва) пастух, пасущий коз; козопас	пастух, пасущий коз; козопас	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	пастух	
8199	1	10797	цанийагъāкулъи	IV (-лло, -лос)	IV (-лло, -лос) пастушество; цанийагъāкулъи рува работать чабаном коз (козопасом)	пастушество; цанийагъāкулъи рува работать чабаном коз (козопасом)	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	пастушество	цанийагъāкулъи рува работать чабаном коз (козопасом)
8200	1	10798	цани-гьакi	IV (-лил, -лис, -ла)	IV (-лил, -лис, -ла) бот. ромашка (всех видов); цанигьакIлис чай настой (чай) из ромашки	бот. ромашка (всех видов); цанигьакIлис чай настой (чай) из ромашки	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	ромашка	цанигьакIлис чай настой (чай) из ромашки
8201	1	10799	цан-чикiе	IV (-л, -с); (букв. коза-козленок)	IV (-л, -с) 1) зоол. козы (букв. коза-козленок) 2) астр. Орион (название созвездия); цан-чикIег тǡцIен рикъе гьуни по созвездию определяют дорогу	зоол. козы	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	козы	
8201	2	10800	цан-чикiе	IV (-л, -с)	IV (-л, -с) 1) зоол. козы (букв. коза-козленок) 2) астр. Орион (название созвездия); цан-чикIег тǡцIен рикъе гьуни по созвездию определяют дорогу	астр. Орион (название созвездия); цан-чикIег тǡцIен рикъе гьуни по созвездию определяют дорогу	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	Орион	цан-чикIег тǡцIен рикъе гьуни по созвездию определяют дорогу
8202	1	10801	цар/у	II (-ал, -ас, -ва)	II (-ал, -ас, -ва) бот. можжевельник; къǝкъǝр цару туя; царас кале забор (ограда) из можжевельника; царалъ къǝрал цIǝ нийен ли дети зажгли можжевельник	бот. можжевельник; къǝкъǝр цару туя; царас кале забор (ограда) из можжевельника; царалъ къǝрал цIǝ нийен ли дети зажгли можжевельник	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	можжевельник	къǝкъǝр цару туя; царас кале забор (ограда) из можжевельника; царалъ къǝрал цIǝ нийен ли дети зажгли можжевельник
8203	1	10802	цахурав	I (-лил, -лис, мн. цахурла)	I (-лил, -лис, мн. цахурла) цахурец	цахурец	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	цахурец	
8204	1	10803	цахурай	II (-лил, -лис, мн. цахурла)	II (-лил, -лис, мн. цахурла) цахурка	цахурка	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	цахурка	
8205	1	10804	цахурла	мн. (-ло, -лас)	мн. (-ло, -лас) цахурцы (один из коренных народов Республики Дагестана; их язык входит в лезгинскую языковую группу); цахурлалас мыц цахурский язык	цахурцы (один из коренных народов Республики Дагестана; их язык входит в лезгинскую языковую группу); цахурлалас мыц цахурский язык	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	цахурцы	их язык входит в лезгинскую языковую группу); цахурлалас мыц цахурский язык
8206	1	10805	цац	IV (-лил, -лис, огр. мн. -ла)	IV (-лил, -лис, огр. мн. -ла) бот. сосновая хвоя (в качестве корма для скота)	бот. сосновая хвоя (в качестве корма для скота)	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	хвоя	
8207	1	10806	цацā	(-ø, -р, -ø)	(-ø, -р, -ø) учащ. брызгаться, разбрызгаться; лъыᵸ цацалIен накъе вода брызжет	учащ. брызгаться, разбрызгаться; лъыᵸ цацалIен накъе вода брызжет	hunz1247	Khalilov 2026	Hunzib	verb	source	брызгаться	лъыᵸ цацалIен накъе вода брызжет
8208	1	10807	цацāкi/а	(-ø, -ер, -о//-ø)	(-ø, -ер, -о//-ø) учащ. перех. брызгать, разбрызгать что-л.	учащ. перех. брызгать, разбрызгать что-л.	hunz1247	Khalilov 2026	Hunzib	verb	source	брызгать	
8209	1	10808	цацāкiекi/а	(-ø, -ер, -о//-ø)	(-ø, -ер, -о//-ø) учащ. понуд. от цацāкIа	учащ. понуд. от цацāкIа	hunz1247	Khalilov 2026	Hunzib	verb	source	заставлять брызгать	
8210	1	10809	цацāкiерлъи		учащ. масд. от цацāкIа	учащ. масд. от цацāкIа	hunz1247	Khalilov 2026	Hunzib	masdar	source	брызгание	
8211	1	10810	цацāлi/а	(е, -ер, -о)	(е, -ер, -о) однокр. 1) брызгаться, разбрызгаться; лъыᵸ цацалIа брызгаться (о воде); бензин цацалIе бензин разбрызгается 2) моросить; вǝдǝ цацалIе дождь моросит	брызгаться, разбрызгаться; лъыᵸ цацалIа брызгаться (о воде); бензин цацалIе бензин разбрызгается	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	брызгаться	лъыᵸ цацалIа брызгаться (о воде); бензин цацалIе бензин разбрызгается
8211	2	10811	цацāлi/а	(е, -ер, -о)	(е, -ер, -о) однокр. 1) брызгаться, разбрызгаться; лъыᵸ цацалIа брызгаться (о воде); бензин цацалIе бензин разбрызгается 2) моросить; вǝдǝ цацалIе дождь моросит	моросить; вǝдǝ цацалIе дождь моросит	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	моросить	вǝдǝ цацалIе дождь моросит
8212	1	10812	цацāлiекi/а	(-ø, -ер, -о)	(-ø, -ер, -о) понуд. от цацāлIа; къǝрал лъыᵸ цацалIекI дети брызгаются водой	понуд. от цацāлIа; къǝрал лъыᵸ цацалIекI дети брызгаются водой	hunz1247	Khalilov 2026	Hunzib	verb	source	брызгать	къǝрал лъыᵸ цацалIекI дети брызгаются водой
8213	1	10813	цацāлiерлъи		однокр. масд. 1) брызгание 2) морось, изморось	брызгание	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	брызгание	
8213	2	10814	цацāлiерлъи		однокр. масд. 1) брызгание 2) морось, изморось	морось, изморось	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	морось	
8214	1	10815	цацāрлъи		учащ. масд. брызгание	учащ. масд. брызгание	hunz1247	Khalilov 2026	Hunzib	masdar	source	брызгание	
8215	1	10816	цȧд		нареч. 1) нехорошо, плохо; тяжело; цȧд ли плохо, нехорошо (есть); цȧд ахъа а) существовать неважно б) чувствовать плохо; иш цȧд гȧчI не плохи дела (букв. дела плохо нет); эги дии цȧд зукъур мне там было плохо (тяжело) 2) сильно; очень; цȧд бǝгъа сильно (всерьез) драться; эг цȧд кIокIон зукъур он сильно (тяжело) болен был; см. тохса	нехорошо, плохо; тяжело; цȧд ли плохо, нехорошо (есть); цȧд ахъа а) существовать неважно б) чувствовать плохо; иш цȧд гȧчI не плохи дела (букв. дела плохо нет); эги дии цȧд зукъур мне там было плохо (тяжело)	hunz1247	Khalilov 2026	Hunzib	adj	spacy_model	плохо	цȧд ли плохо, нехорошо (есть); цȧд ахъа а) существовать неважно б) чувствовать плохо; иш цȧд гȧчI не плохи дела (букв. дела плохо нет); эги дии цȧд зукъур мне там было плохо (тяжело)
